C,SETP.WORLD,DVD_DUDETAIL,AEMO,PUBLIC,2025/06/10,12:30:34,001749522634750,MONTHLY_ARCHIVE,001749522634750
I,PARTICIPANT_REGISTRATION,DUDETAIL,7,EFFECTIVEDATE,DUID,VERSIONNO,CONNECTIONPOINTID,VOLTLEVEL,REGISTEREDCAPACITY,AGCCAPABILITY,DISPATCHTYPE,MAXCAPACITY,STARTTYPE,NORMALLYONFLAG,PHYSICALDETAILSFLAG,SPINNINGRESERVEFLAG,AUTHORISEDBY,AUTHORISEDDATE,LASTCHANGED,INTERMITTENTFLAG,SEMISCHEDULE_FLAG,MAXRATEOFCHANGEUP,MAXRATEOFCHANGEDOWN,DISPATCHSUBTYPE,ADG_ID,MINCAPACITY,REGISTEREDMINCAPACITY,MAXRATEOFCHANGEUP_LOAD,MAXRATEOFCHANGEDOWN_LOAD,MAXSTORAGECAPACITY,STORAGEIMPORTEFFICIENCYFACTOR,STORAGEEXPORTEFFICIENCYFACTOR,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,LOAD_MIN_RAMP_RATE_UP,LOAD_MIN_RAMP_RATE_DOWN,AGGREGATED
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWAN_B_1,11,QSWB1,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"2000/05/25 10:54:29","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWAN_B_2,11,QSWB2,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"2000/05/25 10:54:29","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWAN_B_3,11,QSWB3,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"2000/05/25 10:54:29","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWAN_B_4,11,QSWB4,275,125,Y,GENERATOR,125,SLOW,,,Y,BATCH,"2000/05/25 10:54:29","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWAN_C,11,QSWC,275,26,N,GENERATOR,26,FAST,,,N,BATCH,"2000/05/25 10:54:30","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWAN_D,11,QSWD,110,37,N,GENERATOR,37,FAST,,,N,BATCH,"2000/05/25 10:54:30","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/05/24 00:00:00",SWANNL2,11,QSW1,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/05/25 10:54:30","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/04 00:00:00",JLA01,3,VJLGA1,220,51,N,GENERATOR,65,FAST,,,N,BATCH,"2000/07/03 12:14:13","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/04 00:00:00",JLA02,3,VJLGA2,220,51,N,GENERATOR,65,FAST,,,N,BATCH,"2000/07/03 12:14:13","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/04 00:00:00",JLA03,3,VJLGA3,220,51,N,GENERATOR,65,FAST,,,N,BATCH,"2000/07/03 12:14:13","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/04 00:00:00",JLA04,3,VJLGA4,220,51,N,GENERATOR,65,FAST,,,N,BATCH,"2000/07/03 12:14:14","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/04 00:00:00",JLB02,3,VJLGB2,220,76,N,GENERATOR,100,FAST,,,N,BATCH,"2000/07/03 12:14:14","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/04 00:00:00",JLB03,3,VJLGB3,220,76,N,GENERATOR,100,FAST,,,N,BATCH,"2000/07/03 12:14:14","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/04 00:00:00",NPS,3,VNPS,220,500,Y,GENERATOR,510,SLOW,,,N,BATCH,"2000/07/03 12:14:15","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",DRYCGT1,9,SDCA1,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/07/14 10:17:04","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",DRYCGT2,9,SDCA2,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/07/14 10:17:05","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",DRYCGT3,9,SDCA3,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/07/14 10:17:05","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",DRYCNL,9,SKLB,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/07/14 10:17:05","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",DRYCNL3,9,SPPT,275,160,N,GENERATOR,160,"NOT DISPATCHED",,,N,BATCH,"2000/07/14 10:17:06","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",MINTNL1,9,SWAT,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/07/14 10:17:06","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",POR01,9,SPLN1,66,25,Y,GENERATOR,25,"NOT DISPATCHED",,,Y,BATCH,"2000/07/14 10:17:06","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",SNUG1,9,SSGA1,132,63,N,GENERATOR,63,FAST,,,N,BATCH,"2000/07/14 10:17:06","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",SNUG4,9,SSGA4,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2000/07/14 10:17:07","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",SNUG2,9,SSGA2,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2000/07/14 10:17:07","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",SNUG3,9,SSGA3,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2000/07/14 10:17:07","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/14 00:00:00",SNUGNL1,9,SSNN,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/07/14 10:17:07","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/20 00:00:00",DARTM1,17,VDPS,220,150,N,GENERATOR,175,SLOW,,,Y,BATCH,"2000/07/20 09:51:47","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/20 00:00:00",EILDON1,17,VEPS1,220,60,N,GENERATOR,60,SLOW,,,Y,BATCH,"2000/07/20 09:51:47","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/20 00:00:00",MCKAY1,17,VMKP1,220,48,N,GENERATOR,60,SLOW,,,Y,BATCH,"2000/07/20 09:51:48","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/20 00:00:00",MCKAY2,17,VMKP2,220,48,N,GENERATOR,60,SLOW,,,Y,BATCH,"2000/07/20 09:51:48","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/20 00:00:00",WKIEWA1,17,VWKP1,220,31,N,GENERATOR,31,SLOW,,,N,BATCH,"2000/07/20 09:51:49","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",DRYCGT1,10,SDCA1,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/07/25 10:11:10","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",DRYCGT3,10,SDCA3,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/07/25 10:11:11","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",DRYCNL,10,SKLB,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/07/25 10:11:12","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",DRYCNL3,10,SPPT,275,160,N,GENERATOR,160,"NOT DISPATCHED",,,N,BATCH,"2000/07/25 10:11:12","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",MINTARO,10,SMPS,275,90,Y,GENERATOR,95,FAST,,,Y,BATCH,"2000/07/25 10:11:13","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",MINTNL1,10,SWAT,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/07/25 10:11:13","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",POR01,10,SPLN1,66,25,Y,GENERATOR,25,"NOT DISPATCHED",,,Y,BATCH,"2000/07/25 10:11:14","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",SNUG2,10,SSGA2,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2000/07/25 10:11:15","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",SNUG3,10,SSGA3,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2000/07/25 10:11:15","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/25 00:00:00",SNUGNL1,10,SSNN,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/07/25 10:11:16","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",BARRON-1,43,QBGH1,132,30,N,GENERATOR,33,FAST,,,Y,BATCH,"2000/07/27 10:21:44","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",BARRON-2,43,QBGH2,132,30,N,GENERATOR,33,FAST,,,Y,BATCH,"2000/07/27 10:21:45","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",KAREEYA2,43,QKAH2,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2000/07/27 10:21:46","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",KAREEYA3,43,QKAH3,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2000/07/27 10:21:46","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",KAREEYA4,43,QKAH4,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2000/07/27 10:21:46","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",KAREEYA5,43,QKYH5,132,7,N,GENERATOR,7,"NOT DISPATCHED",,,Y,BATCH,"2000/07/27 10:21:47","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",KARYNL1,43,QKRX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/07/27 10:21:47","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",MACKAYGT,43,QMKG,132,34,N,GENERATOR,34,FAST,,,Y,BATCH,"2000/07/27 10:21:47","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",MULGRAVE,43,QCRN,22,2,N,GENERATOR,2,"NOT DISPATCHED",,,N,BATCH,"2000/07/27 10:21:48","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",STAN-1,43,QSTN1,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2000/07/27 10:21:48","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",STAN-2,43,QSTN2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2000/07/27 10:21:48","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",STANNL1,43,QSTX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/07/27 10:21:49","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/07/27 00:00:00",WHILL1,43,QTUL,22,12,N,GENERATOR,12,"NOT DISPATCHED",,,N,BATCH,"2000/07/27 10:21:50","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",DRYCGT1,11,SDCA1,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/09/07 10:42:51","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",DRYCGT2,11,SDCA2,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/09/07 10:42:51","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",DRYCGT3,11,SDCA3,66,52,Y,GENERATOR,55,FAST,,,Y,BATCH,"2000/09/07 10:42:51","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",DRYCNL,11,SKLB,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/09/07 10:42:51","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",MINTARO,11,SMPS,275,90,Y,GENERATOR,95,FAST,,,Y,BATCH,"2000/09/07 10:42:52","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",MINTNL1,11,SWAT,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/09/07 10:42:52","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",POR01,11,SPLN1,66,25,Y,GENERATOR,25,"NOT DISPATCHED",,,Y,BATCH,"2000/09/07 10:42:52","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",SNUG1,11,SSGA1,132,63,N,GENERATOR,63,FAST,,,N,BATCH,"2000/09/07 10:42:52","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",SNUG2,11,SSGA2,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2000/09/07 10:42:52","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",SNUG3,11,SSGA3,132,21,N,GENERATOR,21,"NOT DISPATCHED",,,N,BATCH,"2000/09/07 10:42:52","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",SNUGNL1,11,SSNN,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/09/07 10:42:53","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/07 00:00:00",PPCCGT,11,SPPT,275,478,Y,GENERATOR,510,SLOW,,,Y,BATCH,"2000/09/07 10:46:03","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",BARCALDN,44,QBCG,132,55,N,GENERATOR,57,FAST,,,N,BATCH,"2000/09/11 10:36:14","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",COLNSNL1,44,QCLX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/09/11 10:36:14","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",COLNSV_1,44,QCVL1,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"2000/09/11 10:36:14","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",COLNSV_2,44,QCVL2,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"2000/09/11 10:36:15","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",COLNSV_3,44,QCVL3,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"2000/09/11 10:36:15","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",COLNSV_4,44,QCVL4,132,30,N,GENERATOR,35,SLOW,,,Y,BATCH,"2000/09/11 10:36:15","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",COLNSV_5,44,QCVL5,132,60,N,GENERATOR,67,SLOW,,,Y,BATCH,"2000/09/11 10:36:15","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",GLADNL1,44,QGLL,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/09/11 10:36:15","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",GSTONE2,44,QGLD2,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2000/09/11 10:36:16","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",GSTONE3,44,QGLD3,132,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2000/09/11 10:36:16","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",GSTONE4,44,QGLD4,132,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2000/09/11 10:36:16","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",GSTONE5,44,QGLD5,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2000/09/11 10:36:16","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",GSTONE6,44,QGLD6,275,280,Y,GENERATOR,285,SLOW,,,Y,BATCH,"2000/09/11 10:36:17","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",MSTUART1,44,QMSP1,132,144,Y,GENERATOR,152,FAST,,,N,BATCH,"2000/09/11 10:36:17","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",MSTUART2,44,QMSP2,132,144,Y,GENERATOR,152,FAST,,,N,BATCH,"2000/09/11 10:36:17","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",OAKEY1,44,QOKY1,110,141,Y,GENERATOR,172,FAST,,,N,BATCH,"2000/09/11 10:36:17","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",OAKEY2,44,QOKY2,110,141,Y,GENERATOR,172,FAST,,,N,BATCH,"2000/09/11 10:36:18","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",YABULU,44,QTYP,132,160,Y,GENERATOR,174,FAST,,,N,BATCH,"2000/09/11 10:36:18","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",VICSMLT,44,VAPS,500,300,N,LOAD,300,"NOT DISPATCHED",Y,,N,BATCH,"2000/09/11 10:37:32","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",BARRON-1,44,QBGH1,132,30,N,GENERATOR,33,FAST,,,Y,BATCH,"2000/09/11 10:37:32","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",BARRON-2,44,QBGH2,132,30,N,GENERATOR,33,FAST,,,Y,BATCH,"2000/09/11 10:37:33","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",KAREEYA1,44,QKAH1,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2000/09/11 10:37:33","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",KAREEYA2,44,QKAH2,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2000/09/11 10:37:33","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",KAREEYA3,44,QKAH3,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2000/09/11 10:37:33","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",KAREEYA4,44,QKAH4,132,18,N,GENERATOR,18,FAST,,,Y,BATCH,"2000/09/11 10:37:33","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",KAREEYA5,44,QKYH5,132,7,N,GENERATOR,7,"NOT DISPATCHED",,,Y,BATCH,"2000/09/11 10:37:34","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",KARYNL1,44,QKRX,330,25,N,GENERATOR,30,"NOT DISPATCHED",,,N,BATCH,"2000/09/11 10:37:34","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",MACKAYGT,44,QMKG,33,30,N,GENERATOR,34,FAST,,,Y,BATCH,"2000/09/11 10:37:34","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",MULGRAVE,44,QCRN,22,2,N,GENERATOR,2,"NOT DISPATCHED",,,N,BATCH,"2000/09/11 10:37:34","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",STAN-2,44,QSTN2,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2000/09/11 10:37:34","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",STAN-3,44,QSTN3,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2000/09/11 10:37:35","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2000/09/11 00:00:00",STAN-4,44,QSTN4,275,350,Y,GENERATOR,385,SLOW,,,Y,BATCH,"2000/09/11 10:37:35","2008/12/10 09:21:27",N,N,,,,,,,,,,,,,,,,
